cusip_9,isin,issue_cusip,complete_cusip,issue_id,maturity,offering_date,issue_name,coupon_type,coupon_type_label,offering_yield,security_level,seniority,bond_type,offering_amt,principal_amt,issuer_id,cusip_name,industry_group,industry_code,naics_code,naics_2digit,sector,rating,rating_type,rating_date,convertible,redeemable,putable,rule_144a,amount_outstanding,amount_outstanding_date,rating_broad
69352JAG2,US69352JAG22,AG2,69352JAG2,309110,2035-10-15,2005-10-20,RESET PUT SECS (REPS),F,Fixed,5.70124,SEN,Senior Unsecured,CDEB,300000.0,1000.0,35916.0,PPL ENERGY SUPPLY LLC,3.0,30,221122.0,22,Utilities,B-,SPR,2017-07-04,N,N,N,N,0.0,2015-10-31,B
912920AM7,US912920AM72,AM7,912920AM7,31280,2035-10-15,1995-10-10,DEB,F,Fixed,7.361,SEN,Senior Unsecured,CDEB,250000.0,1000.0,4352.0,QWEST CORP,1.0,11,517111.0,51,Information/Media,BB+,FR,2017-11-01,N,Y,N,N,0.0,2018-09-18,BB
28336LBF5,US28336LBF58,BF5,28336LBF5,356830,2035-10-15,2006-07-24,SR NT,F,Fixed,,SEN,Senior Unsecured,CDEB,149275.0,1000.0,35111.0,EL PASO CORP,3.0,31,48621.0,48,Transportation,B2,MR,2006-07-24,N,N,N,N,149275.0,2006-08-25,B
161175AZ7,US161175AZ73,AZ7,161175AZ7,667407,2035-10-23,2016-11-02,GTD SR SECD NT,F,Fixed,,SS,Senior Subordinated,CDEB,2000000.0,1000.0,37808.0,CHARTER COMM OPER LLC/CHARTER COMM OPER CAP CORP,1.0,11,517111.0,51,Information/Media,Ba1,MR,2024-05-07,N,Y,N,N,2000000.0,2016-12-02,BB
67020YAG5,US67020YAG52,AG5,67020YAG5,635919,2035-11-01,2015-06-11,SR DEB CONV,F,Fixed,,SEN,Senior Unsecured,CCOV,262430.0,1000.0,40004.0,NUANCE COMMUNICATIONS INC,1.0,10,51121.0,51,Information/Media,BB-,SPR,2015-06-11,Y,Y,Y,N,263895.0,2015-06-22,BB
501797AL8,US501797AL82,AL8,501797AL8,647275,2035-11-01,2016-02-08,GTD SR NT,F,Fixed,,SEN,Senior Unsecured,CDEB,999348.0,1000.0,44639.0,L BRANDS INC,1.0,10,311812.0,31,Manufacturing,Ba2,MR,2021-08-12,N,Y,N,N,999348.0,2016-03-09,BB
501797AK0,US501797AK00,AK0,501797AK0,641439,2035-11-01,2015-10-27,SR NT RULE 144A,F,Fixed,6.875,SEN,Senior Unsecured,CDEB,1000000.0,1000.0,44639.0,L BRANDS INC,1.0,10,311812.0,31,Manufacturing,BB,SPR,2021-08-03,N,Y,N,Y,652.0,2016-03-09,BB
165167BW6,US165167BW68,BW6,165167BW6,331674,2035-11-15,2006-03-07,SR NT CONV,F,Fixed,,SEN,Senior Unsecured,CCOV,690000.0,1000.0,6127.0,CHESAPEAKE ENERGY CORP,1.0,12,211120.0,21,Energy (Oil & Gas),CCC,SPR,2017-01-20,Y,Y,Y,N,0.0,2017-07-24,CCC
165167BV8,US165167BV85,BV8,165167BV8,311466,2035-11-15,2005-11-02,SR NT CONV RULE 144A,F,Fixed,2.75,NON,Not Specified,CCOV,600000.0,1000.0,6127.0,CHESAPEAKE ENERGY CORP,1.0,12,211120.0,21,Energy (Oil & Gas),B+,SPR,2019-02-11,Y,Y,Y,Y,0.0,2006-03-30,B
023139AE8,US023139AE83,AE8,023139AE8,314876,2035-12-05,2005-11-29,DEB,F,Fixed,5.95302,SEN,Senior Unsecured,CDEB,400000.0,1000.0,134.0,AMBAC FINL GROUP INC,2.0,23,52413.0,52,Finance & Insurance,D,SPR,2010-11-09,N,Y,N,N,0.0,2013-04-29,D
67020YAK6,US67020YAK64,AK6,67020YAK6,667421,2035-12-15,2016-12-07,SR NT CONV,F,Fixed,,SEN,Senior Unsecured,CCOV,676500.0,1000.0,40004.0,NUANCE COMMUNICATIONS INC,1.0,10,51121.0,51,Information/Media,BB-,SPR,2015-11-30,Y,Y,N,N,0.0,2022-12-20,BB
681904AR9,US681904AR94,AR9,681904AR9,619971,2035-12-15,2014-10-31,GTD SR DEB CONV,F,Fixed,,SEN,Senior Unsecured,CCOV,241500.0,1000.0,3099.0,OMNICARE INC,1.0,15,621999.0,62,Healthcare,B2,MR,2014-11-05,N,Y,Y,N,0.0,2018-01-15,B
67020YAH3,US67020YAH36,AH3,67020YAH3,642523,2035-12-15,2015-12-02,SR NT CONV RULE 144A,F,Fixed,1.0,SEN,Senior Unsecured,CCOV,588000.0,1000.0,40004.0,NUANCE COMMUNICATIONS INC,1.0,10,51121.0,51,Information/Media,BB-,SPR,2015-11-30,Y,Y,Y,Y,1.0,2016-12-07,BB
736508854,US7365088548,854,736508854,31135,2035-12-31,1995-10-03,QUIDS,F,Fixed,,JUNS,Junior Subordinated,PS,75000.0,1000.0,3356.0,PORTLAND GEN ELEC CO,3.0,30,221122.0,22,Utilities,Ba1,MR,2003-11-20,N,Y,N,N,0.0,2004-06-30,BB
177351202,US1773512025,202,177351202,34119,2036-01-15,1996-01-16,PFD SECS CONV (EPPICS),F,Fixed,5.0,NON,Not Specified,TPCS,175000.0,50.0,5963.0,CITIZENS UTILS TR,3.0,30,221122.0,22,Utilities,B1,MR,2006-09-18,N,Y,N,N,0.0,2008-12-15,B
887315AZ2,US887315AZ25,AZ2,887315AZ2,33826,2036-01-15,1996-01-11,DISC DEB,V,Variable,8.3,SEN,Senior Unsecured,CDEB,200000.0,1000.0,4108.0,TIME WARNER INC,1.0,15,51211.0,51,Information/Media,BB+,SPR,2025-05-20,N,N,N,N,6562.0,2025-07-09,BB
350930AH6,,AH6,350930AH6,1189765,2036-01-25,2025-02-04,SR SECD NT RULE 144A,F,Fixed,6.107,SS,Senior Subordinated,CDEB,1390000.0,1000.0,52235.0,FOUNDRY JV HOLDCO LLC,2.0,60,525990.0,52,Finance & Insurance,Baa,MR,2025-01-31,N,Y,N,Y,1390000.0,2025-02-07,NR
88163VAD1,US88163VAD10,AD1,88163VAD1,322715,2036-02-01,2006-01-27,SR NT,F,Fixed,6.15103,SEN,Senior Unsecured,CDEB,1000000.0,1000.0,34865.0,TEVA PHARMACEUTICAL FIN LLC,1.0,10,325412.0,32,Manufacturing,Ba2,MR,2024-10-10,N,Y,N,N,789428.0,2015-03-12,BB
52519FEH0,US52519FEH01,EH0,52519FEH0,324316,2036-02-21,2006-02-08,LEHMAN NT SER B,F,Fixed,6.0,SEN,Senior Unsecured,RNT,10000.0,1000.0,2444.0,LEHMAN BROS HLDGS INC,2.0,22,52311.0,52,Finance & Insurance,C,MR,2008-12-08,N,Y,N,N,0.0,2012-03-06,C
52519FEJ6,US52519FEJ66,EJ6,52519FEJ6,324893,2036-02-24,2006-02-14,LEHMAN NT SER B,F,Fixed,6.0,SEN,Senior Unsecured,RNT,35000.0,1000.0,2444.0,LEHMAN BROS HLDGS INC,2.0,22,52311.0,52,Finance & Insurance,C,MR,2008-12-08,N,Y,N,N,0.0,2012-03-06,C
78442FDW5,US78442FDW59,DW5,78442FDW5,327376,2036-03-13,2006-03-03,MTN SER A,F,Fixed,6.465,SEN,Senior Unsecured,CMTN,25000.0,1000.0,36718.0,SLM CORP,2.0,22,522291.0,52,Finance & Insurance,Ba3,MR,2024-04-01,N,Y,N,N,25000.0,2006-03-03,BB
370442AT2,US370442AT26,AT2,370442AT2,38196,2036-03-15,1996-03-15,DISC DEB,V,Variable,7.75,SEN,Senior Unsecured,CDEB,377377.0,1000.0,1784.0,GENERAL MTRS CORP,1.0,10,336211.0,33,Manufacturing,D,SPR,2009-06-01,N,N,N,N,0.0,2011-03-30,D
651229AX4,US651229AX48,AX4,651229AX4,649161,2036-04-01,2016-03-18,GLOBAL SR NT,F,Fixed,5.375,SEN,Senior Unsecured,CDEB,500000.0,1000.0,36314.0,NEWELL BRANDS INC,1.0,10,339940.0,33,Manufacturing,BB-,SPR,2024-02-14,N,Y,N,N,419834.0,2019-01-04,BB
125577A*7,XS0249719534,A*7,125577A*7,330346,2036-04-02,2006-03-27,JPY$ SR NT,F,Fixed,2.83,SEN,Senior Unsecured,CCUR,20000000.0,1000.0,32503.0,CIT GROUP INC,2.0,21,522110.0,52,Finance & Insurance,D,SPR,2009-11-02,N,Y,N,N,0.0,2009-12-10,D
00169X203,US00169X2036,203,00169X203,350126,2036-04-15,2006-06-28,GTD TR PFD SECS CONV,F,Fixed,,NON,Not Specified,TPCS,291000.0,50.0,39039.0,AMG CAP TR I,2.0,22,,na,Other,BB+,SPR,2013-06-10,Y,Y,N,N,291000.0,2006-06-29,BB
00169X104,US00169X1046,104,00169X104,331515,2036-04-15,2006-03-29,GTD TR PFD SECS CONV RULE 144A,F,Fixed,5.1,NON,Not Specified,TPCS,291000.0,50.0,39039.0,AMG CAP TR I,2.0,22,,na,Other,BB+,SPR,2013-06-10,Y,Y,N,Y,0.0,2006-06-29,BB
93933VBC1,US93933VBC19,BC1,93933VBC1,340116,2036-05-20,2006-05-18,GLOBAL MEDIUM TERM BK NT,F,Fixed,6.75,SEN,Senior Unsecured,USBN,300000.0,1000.0,35435.0,WASHINGTON MUT BK FA,2.0,25,52212.0,52,Finance & Insurance,C,MR,2008-12-09,N,N,N,N,0.0,2012-03-19,C
29078EAA3,US29078EAA38,AA3,29078EAA3,339170,2036-06-01,2006-05-12,NT,F,Fixed,7.99467,SEN,Senior Unsecured,CDEB,1485000.0,1000.0,39092.0,EMBARQ CORP,1.0,32,517111.0,51,Information/Media,C,FR,2024-06-07,N,Y,N,N,1485000.0,2008-12-31,C
896522AF6,US896522AF60,AF6,896522AF6,343063,2036-06-01,2006-06-01,SR SUB NT CONV,F,Fixed,3.98265,SENS,Senior Secured,CCOV,450000.0,1000.0,37682.0,TRINITY INDS INC,1.0,10,33651.0,33,Manufacturing,BB+,FR,2016-06-17,Y,Y,Y,N,0.0,2018-06-01,BB
55266LGA8,US55266LGA89,GA8,55266LGA8,492445,2036-06-13,2007-06-13,MTN FLTG RT RULE 144A,V,Variable,,SEN,Senior Unsecured,CMTN,10000.0,1000.0,36790.0,MBIA GLOBAL FDG LLC,2.0,23,524126.0,52,Finance & Insurance,CCC,SPR,2016-06-15,N,N,N,Y,10000.0,2007-06-13,CCC
78442FDZ8,US78442FDZ80,DZ8,78442FDZ8,339639,2036-06-13,2006-05-16,MTN SER A,F,Fixed,6.72,SEN,Senior Unsecured,CMTN,25000.0,1000.0,36718.0,SLM CORP,2.0,22,522291.0,52,Finance & Insurance,Ba3,MR,2024-04-01,N,Y,N,N,25000.0,2006-05-16,BB
84604BAA7,US84604BAA70,AA7,84604BAA7,343508,2036-06-13,2006-06-07,GTD CAP SECS,F,Fixed,7.908,NON,Not Specified,TPCS,300000.0,1000.0,39136.0,SOVEREIGN CAP TR VI,2.0,20,,na,Other,BB+,SPR,2018-04-06,N,Y,N,N,0.0,2017-08-15,BB
398905AD1,US398905AD17,AD1,398905AD1,345127,2036-06-15,2006-06-21,SR NT CONV STEP-DOWN RULE 144A,V,Variable,,SEN,Senior Unsecured,CCOV,250000.0,1000.0,33469.0,GROUP 1 AUTOMOTIVE INC,1.0,14,44111.0,44,Retail Trade,BB,SPR,2013-10-10,Y,Y,Y,Y,0.0,2006-09-13,BB
398905AE9,US398905AE99,AE9,398905AE9,358902,2036-06-15,2006-09-01,SR NT STEP-DOWN CONV,V,Variable,,SEN,Senior Unsecured,CCOV,287500.0,1000.0,33469.0,GROUP 1 AUTOMOTIVE INC,1.0,14,44111.0,44,Retail Trade,BB,SPR,2013-10-10,Y,Y,Y,N,0.0,2014-09-04,BB
52517PJ77,US52517PJ777,J77,52517PJ77,343829,2036-06-20,2006-06-06,MTN SER I,F,Fixed,6.9,SEN,Senior Unsecured,CMTN,25000.0,1000.0,2444.0,LEHMAN BROS HLDGS INC,2.0,22,52311.0,52,Finance & Insurance,C,MR,2008-12-08,N,Y,N,N,0.0,2012-03-06,C
55266LDQ6,US55266LDQ68,DQ6,55266LDQ6,345605,2036-06-23,2006-06-23,MTN RULE 144A,F,Fixed,7.0,SEN,Senior Unsecured,CMTN,150000.0,1000.0,36790.0,MBIA GLOBAL FDG LLC,2.0,23,524126.0,52,Finance & Insurance,CCC,SPR,2016-06-15,N,Y,N,Y,150000.0,2006-06-23,CCC
501797AM6,US501797AM65,AM6,501797AM6,655645,2036-07-01,2016-06-13,GLOBAL SR NT,F,Fixed,6.75,SEN,Senior Unsecured,CDEB,700000.0,1000.0,44639.0,L BRANDS INC,1.0,10,311812.0,31,Manufacturing,Ba2,MR,2021-08-12,N,Y,N,N,700000.0,2016-06-13,BB
02744MAA6,US02744MAA62,AA6,02744MAA6,345263,2036-07-01,2006-06-22,SR SUB NT CONV,F,Fixed,3.25,SENS,Senior Secured,CCOV,325000.0,1000.0,39161.0,AMERICAN MED SYS HLDGS INC,1.0,10,322291.0,32,Manufacturing,BB-,SPR,2010-09-28,Y,Y,Y,N,0.0,2014-12-16,BB
78442FEB0,US78442FEB04,EB0,78442FEB0,346315,2036-07-07,2006-06-22,MTN SER A,F,Fixed,6.85,SEN,Senior Unsecured,CMTN,25000.0,1000.0,36718.0,SLM CORP,2.0,22,522291.0,52,Finance & Insurance,Ba3,MR,2024-04-01,N,Y,N,N,25000.0,2006-06-22,BB
52517PK34,US52517PK346,K34,52517PK34,346282,2036-07-11,2006-06-26,MTN SER I,F,Fixed,7.0,SEN,Senior Unsecured,CMTN,25000.0,1000.0,2444.0,LEHMAN BROS HLDGS INC,2.0,22,52311.0,52,Finance & Insurance,C,MR,2008-12-08,N,Y,N,N,0.0,2012-03-06,C
845739200,US8457392004,200,845739200,45168,2036-09-01,1996-10-16,TR PFD SECS SER A,F,Fixed,7.85,NON,Not Specified,TPCS,100000.0,25.0,7695.0,SOUTHWESTERN PUB SVC CAP I,3.0,30,221122.0,22,Utilities,BB+,SPR,2002-08-07,N,Y,N,N,0.0,2003-10-15,BB
69344MAJ0,US69344MAJ09,AJ0,69344MAJ0,358900,2036-09-15,2006-09-13,SR NT,F,Fixed,6.68683,SEN,Senior Unsecured,CDEB,150000.0,1000.0,8136.0,PMI GROUP,2.0,23,524126.0,52,Finance & Insurance,D,SPR,2011-11-28,N,Y,N,N,0.0,2013-10-01,D
032511AY3,US032511AY39,AY3,032511AY3,359192,2036-09-15,2006-09-14,SR NT,F,Fixed,6.48582,SEN,Senior Unsecured,CDEB,1750000.0,2000.0,240.0,ANADARKO PETE CORP,1.0,12,211120.0,21,Energy (Oil & Gas),BB,SPR,2021-08-23,N,Y,N,N,15806.0,2019-09-16,BB
64031NAB4,US64031NAB47,AB4,64031NAB4,361776,2036-09-29,2006-09-22,CAP EFFICIENT NT FIXED/FLTG RT (CENTS),V,Variable,,SEN,Senior Unsecured,PS,200000.0,1000.0,38501.0,NELNET INC,2.0,22,52231.0,52,Finance & Insurance,Ba2,MR,2019-10-29,N,Y,N,N,0.0,2020-10-05,BB
958905200,US9589052003,200,958905200,41692,2036-09-30,1996-07-26,QUIPS SER B,F,Fixed,8.5,NON,Not Specified,TPCS,120000.0,25.0,6454.0,WESTERN RES CAP II,3.0,30,221122.0,22,Utilities,B+,SPR,2001-11-07,N,Y,N,N,0.0,2003-09-22,B
12560PFP1,US12560PFP18,FP1,12560PFP1,361027,2036-10-01,2006-09-19,GLOBAL MTN SER A,F,Fixed,5.80049,SEN,Senior Unsecured,CMTN,500000.0,1000.0,32503.0,CIT GROUP INC,2.0,21,522110.0,52,Finance & Insurance,D,SPR,2009-11-02,N,N,Y,N,0.0,2009-12-10,D
032511BB2,US032511BB27,BB2,032511BB2,845081,2036-10-10,2006-10-10,SR NT,Z,Zero Coupon,,SEN,Senior Unsecured,CDEB,2360000.0,1000.0,240.0,ANADARKO PETE CORP,1.0,12,211120.0,21,Energy (Oil & Gas),BB,SPR,2021-08-23,N,Y,N,N,308.0,2019-09-16,BB
708130AC3,US708130AC31,AC3,708130AC3,394666,2036-10-15,2007-04-24,SR NT,F,Fixed,6.47451,SEN,Senior Unsecured,CDEB,700000.0,1000.0,37028.0,PENNEY J C CORP INC,1.0,14,455110.0,45,Retail Trade,C,MR,2020-05-19,N,N,N,N,0.0,2021-01-29,C
887317AD7,US887317AD78,AD7,887317AD7,369723,2036-11-15,2006-11-08,GLOBAL DEB,F,Fixed,6.50598,SEN,Senior Unsecured,CDEB,1000000.0,1000.0,4108.0,TIME WARNER INC,1.0,15,51211.0,51,Information/Media,BB+,SPR,2025-05-20,N,Y,N,N,5823.0,2025-07-09,BB
172909AH6,US172909AH67,AH6,172909AH6,46668,2036-11-15,1996-11-21,DEB,F,Fixed,7.013,SEN,Senior Unsecured,CDEB,150000.0,1000.0,900.0,CIRCUS CIRCUS ENTERPRISES INC,1.0,15,71312.0,71,Arts & Entertainment,BB-,FR,2024-04-01,N,N,Y,N,0.0,2008-11-15,BB
69352JAK3,US69352JAK34,AK3,69352JAK3,374725,2036-12-15,2006-12-11,SR NT,F,Fixed,6.08398,SEN,Senior Unsecured,CDEB,300000.0,1000.0,35916.0,PPL ENERGY SUPPLY LLC,3.0,30,221122.0,22,Utilities,B,FR,2022-07-21,N,Y,N,N,118787.0,2019-01-18,B
001084AM4,US001084AM43,AM4,001084AM4,373194,2036-12-15,2006-11-28,SR SUB NT CONV,F,Fixed,1.25,SENS,Senior Secured,CCOV,175000.0,1000.0,6095.0,AGCO CORP,1.0,10,333111.0,33,Manufacturing,BB+,SPR,2010-03-05,Y,Y,Y,N,0.0,2014-06-20,BB
345370CF5,US345370CF51,CF5,345370CF5,374573,2036-12-15,2006-12-06,SR NT CONV,F,Fixed,4.25,SEN,Senior Unsecured,CCOV,4500000.0,1000.0,1662.0,FORD MTR CO DEL,1.0,10,336110.0,33,Manufacturing,Ba2,MR,2021-03-29,Y,Y,Y,N,818.0,2016-12-02,BB
52517PP96,US52517PP964,P96,52517PP96,374845,2036-12-19,2006-12-08,MTN SER I,F,Fixed,6.445,SEN,Senior Unsecured,CMTN,125000.0,1000.0,2444.0,LEHMAN BROS HLDGS INC,2.0,22,52311.0,52,Finance & Insurance,C,MR,2008-12-08,N,Y,N,N,0.0,2012-03-06,C
52517PQ38,US52517PQ384,Q38,52517PQ38,375742,2036-12-22,2006-12-15,MTN SER I,F,Fixed,6.5,SEN,Senior Unsecured,CMTN,25000.0,1000.0,2444.0,LEHMAN BROS HLDGS INC,2.0,22,52311.0,52,Finance & Insurance,C,MR,2008-12-08,N,Y,N,N,0.0,2012-03-06,C
612083204,US6120832042,204,612083204,45710,2036-12-31,1996-11-01,CUMULATIVE PFD SECS SER A (QUIPS),F,Fixed,8.45,NON,Not Specified,TPCS,65000.0,25.0,8197.0,MONTANA PWR CAP I,3.0,30,221122.0,22,Utilities,D,FR,2003-09-18,N,Y,N,N,0.0,2004-11-01,D
72447XAB3,US72447XAB38,AB3,72447XAB3,370033,2037-01-15,2006-11-10,MTN,F,Fixed,5.29241,SEN,Senior Unsecured,CMTN,500000.0,1000.0,3325.0,PITNEY BOWES INC,1.0,10,333310.0,33,Manufacturing,B+,SPR,2023-05-24,N,Y,Y,N,115041.0,2014-03-31,B
05379G205,US05379G2057,205,05379G205,48758,2037-01-15,1997-01-17,TOPRS SER A,F,Fixed,7.875,NON,Not Specified,TPCS,60000.0,25.0,37829.0,AVISTA CAP I,3.0,33,221122.0,22,Utilities,BB-,SPR,2001-10-10,N,Y,N,N,0.0,2004-04-28,BB
895287AC4,US895287AC45,AC4,895287AC4,75355,2037-02-01,1997-06-25,SUB CAP INCOME SECS EXCH,F,Fixed,,NON,Not Specified,TPCS,110000.0,1000.0,27708.0,TRENWICK CAP TR I,2.0,23,52421.0,52,Finance & Insurance,C,MR,2003-01-31,N,Y,N,N,110000.0,2001-12-31,C
40420EAA5,US40420EAA55,AA5,40420EAA5,49423,2037-02-01,1997-01-30,CAP SECS SER B,F,Fixed,8.257,NON,Not Specified,TPCS,100000.0,1000.0,10259.0,HL&P CAP TR II,3.0,30,221122.0,22,Utilities,Ba3,MR,2004-02-27,N,Y,N,N,0.0,2007-02-04,BB
55266LFF8,US55266LFF85,FF8,55266LFF8,382661,2037-02-05,2007-02-05,MTN FLTG RT RULE 144A,V,Variable,,SEN,Senior Unsecured,CMTN,200000.0,1000.0,36790.0,MBIA GLOBAL FDG LLC,2.0,23,524126.0,52,Finance & Insurance,CCC,SPR,2016-06-15,N,N,N,Y,200000.0,2007-02-05,CCC
52519FEN7,US52519FEN78,EN7,52519FEN7,382012,2037-02-12,2007-02-01,LEHMAN NT SER C,F,Fixed,6.0,SEN,Senior Unsecured,RNT,10000.0,1000.0,2444.0,LEHMAN BROS HLDGS INC,2.0,22,52311.0,52,Finance & Insurance,C,MR,2008-12-08,N,Y,N,N,0.0,2012-03-06,C
52517PS69,US52517PS695,S69,52517PS69,379749,2037-02-13,2007-01-16,MTN SER I,F,Fixed,6.5,SEN,Senior Unsecured,CMTN,25000.0,1000.0,2444.0,LEHMAN BROS HLDGS INC,2.0,22,52311.0,52,Finance & Insurance,C,MR,2008-12-08,N,Y,N,N,0.0,2012-03-06,C
595017AH7,US595017AH76,AH7,595017AH7,747779,2037-02-15,2018-03-13,JR SUB NT CONV,F,Fixed,,JUNS,Junior Subordinated,CCOV,686300.0,1000.0,40160.0,MICROCHIP TECHNOLOGY INC,1.0,10,334413.0,33,Manufacturing,B+,SPR,2017-02-09,Y,N,N,N,0.0,2023-05-12,B
595017AG9,US595017AG93,AG9,595017AG9,671307,2037-02-15,2017-02-10,JR SUB NT CONV RULE 144A,F,Fixed,2.25,JUNS,Junior Subordinated,CCOV,500000.0,1000.0,40160.0,MICROCHIP TECHNOLOGY INC,1.0,10,334413.0,33,Manufacturing,B+,SPR,2017-02-09,Y,N,N,Y,0.0,2018-03-13,B
140422AA4,US140422AA44,AA4,140422AA4,381557,2037-02-17,2007-01-29,CAP SECS FIXED/FLTG RT,V,Variable,,NON,Not Specified,TPCS,500000.0,1000.0,39539.0,CAPITAL ONE CAP IV,2.0,20,52211.0,52,Finance & Insurance,BB+,SPR,2011-12-13,N,Y,N,N,0.0,2013-01-02,BB
694308GJ0,US694308GJ02,GJ0,694308GJ0,387696,2037-03-01,2007-03-08,SR NT,F,Fixed,5.83861,SEN,Senior Unsecured,CDEB,700000.0,1000.0,3185.0,PACIFIC GAS & ELEC CO,3.0,30,221121.0,22,Utilities,CCC-,FR,2019-01-30,N,Y,N,N,0.0,2020-07-01,CCC
811804AE3,US811804AE36,AE3,811804AE3,50571,2037-03-01,1997-02-27,SR DEB,F,Fixed,7.45,SEN,Senior Unsecured,CDEB,200000.0,1000.0,3696.0,SEAGATE TECHNOLOGY,1.0,10,334112.0,33,Manufacturing,Ba1,MR,1998-04-16,N,Y,Y,N,0.0,2000-12-22,BB
78490GAK3,US78490GAK31,AK3,78490GAK3,383361,2037-03-15,2007-02-20,ED NT SER B,F,Fixed,6.0,SEN,Senior Unsecured,RNT,4270.0,1000.0,36718.0,SLM CORP,2.0,22,522291.0,52,Finance & Insurance,Ba3,MR,2024-04-01,N,Y,N,N,4270.0,2007-02-20,BB
53079EAN4,US53079EAN40,AN4,53079EAN4,386493,2037-03-15,2007-02-28,JR SUB NT SER A RULE 144A,F,Fixed,7.817,JUNS,Junior Subordinated,CDEB,700000.0,1000.0,37721.0,LIBERTY MUT GROUP INC,2.0,23,524126.0,52,Finance & Insurance,BB,FR,2021-09-01,N,Y,N,Y,436633.0,2019-10-09,BB
78490GAE7,US78490GAE70,AE7,78490GAE7,381823,2037-03-15,2007-01-23,ED NT SER B,F,Fixed,6.0,SEN,Senior Unsecured,RNT,10000.0,1000.0,36718.0,SLM CORP,2.0,22,522291.0,52,Finance & Insurance,Ba3,MR,2024-04-01,N,Y,N,N,10000.0,2007-01-23,BB
78490GAJ6,US78490GAJ67,AJ6,78490GAJ6,382444,2037-03-15,2007-02-12,ED NT SER B,F,Fixed,6.0,SEN,Senior Unsecured,RNT,3021.0,1000.0,36718.0,SLM CORP,2.0,22,522291.0,52,Finance & Insurance,Ba3,MR,2024-04-01,N,Y,N,N,3021.0,2007-02-12,BB
52517PV81,US52517PV814,V81,52517PV81,388282,2037-03-27,2007-03-12,MTN SER I,F,Fixed,6.3,SEN,Senior Unsecured,CMTN,5000.0,1000.0,2444.0,LEHMAN BROS HLDGS INC,2.0,22,52311.0,52,Finance & Insurance,C,MR,2008-12-08,N,Y,N,N,0.0,2012-03-06,C
62944M209,US62944M2098,209,62944M209,51794,2037-03-31,1997-03-26,TR PFD SECS (QUIPS),F,Fixed,8.2,NON,Not Specified,TPCS,118872.0,25.0,11759.0,NVP CAP I,3.0,30,221122.0,22,Utilities,B1,MR,2005-09-27,N,Y,N,N,0.0,2006-04-27,B
98412JBN3,US98412JBN37,BN3,98412JBN3,52236,2037-04-01,1997-03-26,MTN,F,Fixed,5.91,SEN,Senior Unsecured,CMTN,150000.0,1000.0,4589.0,XEROX CORP,1.0,10,333310.0,33,Manufacturing,Ba1,MR,2020-08-03,N,N,Y,N,0.0,2008-04-01,BB
708160BS4,US708160BS43,BS4,708160BS4,52340,2037-04-01,1997-04-09,DEB,F,Fixed,7.4056,SEN,Senior Unsecured,CDEB,400000.0,1000.0,3250.0,PENNEY J C INC,1.0,14,455110.0,45,Retail Trade,C,FR,2020-05-19,N,Y,Y,N,0.0,2021-01-30,C
52517PX71,US52517PX711,X71,52517PX71,391635,2037-04-17,2007-04-03,MTN FLTG RT SER I,V,Variable,,SEN,Senior Unsecured,CMTN,25000.0,1000.0,2444.0,LEHMAN BROS HLDGS INC,2.0,22,52311.0,52,Finance & Insurance,C,MR,2008-12-08,N,N,N,N,0.0,2012-03-06,C
88732JAJ7,US88732JAJ79,AJ7,88732JAJ7,420659,2037-05-01,2007-09-25,DEB,F,Fixed,,SEN,Senior Unsecured,CDEB,1500000.0,1000.0,39711.0,TIME WARNER CABLE INC,1.0,15,516210.0,51,Information/Media,Ba1,MR,2024-05-07,N,Y,N,N,1500000.0,2007-10-31,BB
030096AH4,US030096AH45,AH4,030096AH4,53540,2037-05-01,1997-04-29,DEB,F,Fixed,7.523,SEN,Senior Unsecured,CDEB,200000.0,1000.0,205.0,AMERICAN STORES CO NEW,1.0,14,44511.0,44,Retail Trade,B,SPR,2013-03-20,N,N,Y,N,143.0,2017-04-19,B
247907AD0,US247907AD06,AD0,247907AD0,395750,2037-05-01,2007-04-19,SR NT CONV,F,Fixed,3.75,SEN,Senior Unsecured,CCOV,100000.0,1000.0,38393.0,DELTA PETE CORP,1.0,12,211120.0,21,Energy (Oil & Gas),D,SPR,2011-12-19,Y,Y,Y,N,0.0,2012-08-31,D
98412JBP8,US98412JBP84,BP8,98412JBP8,54234,2037-05-05,1997-04-29,MTN,F,Fixed,5.9,SEN,Senior Unsecured,CMTN,150000.0,1000.0,4589.0,XEROX CORP,1.0,10,333310.0,33,Manufacturing,BB,SPR,2020-08-03,N,N,Y,N,0.0,2008-04-01,BB
165167BZ9,US165167BZ99,BZ9,165167BZ9,397777,2037-05-15,2007-05-10,SR NT CONV,F,Fixed,2.5,SEN,Senior Unsecured,CCOV,1000000.0,1000.0,6127.0,CHESAPEAKE ENERGY CORP,1.0,12,211120.0,21,Energy (Oil & Gas),Caa2,MR,2017-05-23,Y,Y,Y,N,0.0,2017-07-24,CCC
165167CA3,US165167CA30,CA3,165167CA3,410214,2037-05-15,2007-08-08,SR NT CONV,F,Fixed,2.61527,SEN,Senior Unsecured,CCOV,500000.0,1000.0,6127.0,CHESAPEAKE ENERGY CORP,1.0,12,211120.0,21,Energy (Oil & Gas),CCC,SPR,2017-01-20,Y,Y,Y,N,0.0,2017-07-24,CCC
